Subtype	Cluster	Cell	Score	Celltype
N	N_ST_P8_1_Cluster0	Club	0.00354940792833533	Epithelial
N	N_ST_P8_1_Cluster0	Pericyte	0.0516043195059162	Stroma
N	N_ST_P8_1_Cluster0	Myofibroblast	0.00187152760854036	Stroma
N	N_ST_P8_1_Cluster0	Alveolar Epithelial Type 1	0.0613197646378197	Epithelial
N	N_ST_P8_1_Cluster0	Ciliated	8.52541490777796e-05	Epithelial
N	N_ST_P8_1_Cluster0	Adventitial Fibroblast	0.00326440696430898	Stroma
N	N_ST_P8_1_Cluster0	Alveolar Fibroblast	0.0695995303220008	Stroma
N	N_ST_P8_1_Cluster0	Lipofibroblast	0	Stroma
N	N_ST_P8_1_Cluster0	Mesothelial	0	Stroma
N	N_ST_P8_1_Cluster0	Capillary Intermediate 1	0.0425526917181722	Endothelial
N	N_ST_P8_1_Cluster0	Capillary Intermediate 2	0.0147579384138934	Endothelial
N	N_ST_P8_1_Cluster0	Vascular Smooth Muscle	0.0218166787148787	Stroma
N	N_ST_P8_1_Cluster0	Mucous	3.29647311257443e-05	Epithelial
N	N_ST_P8_1_Cluster0	Proliferating NK/T	0.000430052364689607	Immune
N	N_ST_P8_1_Cluster0	Natural Killer T	0	Immune
N	N_ST_P8_1_Cluster0	OLR1+ Classical Monocyte	0.00140455277238785	Immune
N	N_ST_P8_1_Cluster0	Intermediate Monocyte	0.00205271251063932	Immune
N	N_ST_P8_1_Cluster0	Basophil/Mast 2	0.00763615686806827	Immune
N	N_ST_P8_1_Cluster0	Signaling Alveolar Epithelial Type 2	0.000157574902987382	Epithelial
N	N_ST_P8_1_Cluster0	Proximal Basal	0.00170167188933963	Epithelial
N	N_ST_P8_1_Cluster0	Neuroendocrine	6.20889302776066e-06	Epithelial
N	N_ST_P8_1_Cluster0	Fibromyocyte	0	Stroma
N	N_ST_P8_1_Cluster0	Ionocyte	0	Epithelial
N	N_ST_P8_1_Cluster0	Serous	0	Epithelial
N	N_ST_P8_1_Cluster0	Proximal Ciliated	0	Epithelial
N	N_ST_P8_1_Cluster0	Goblet	2.65130387797445e-05	Epithelial
N	N_ST_P8_1_Cluster0	Neutrophil	0.00143286358055088	Immune
N	N_ST_P8_1_Cluster0	Dendritic	0	Immune
PA	PA_ST_P5_1_Cluster8	CD4+ Memory/Effector T	0.00373871435920819	Immune
PA	PA_ST_P5_1_Cluster8	CD4+ Naive T	4.55290931882399e-06	Immune
PA	PA_ST_P5_1_Cluster8	CD8+ Memory/Effector T	0	Immune
PA	PA_ST_P5_1_Cluster8	CD8+ Naive T	0.000367104411311983	Immune
PA	PA_ST_P5_1_Cluster8	Natural Killer	0.00385451337874584	Immune
PA	PA_ST_P5_1_Cluster8	Classical Monocyte	0.000180784229455754	Immune
PA	PA_ST_P5_1_Cluster8	Nonclassical Monocyte	0.000309928717423138	Immune
PA	PA_ST_P5_1_Cluster8	Myeloid Dendritic Type 2	0	Immune
PA	PA_ST_P5_1_Cluster8	Platelet/Megakaryocyte	0.00175429224440422	Immune
PA	PA_ST_P5_1_Cluster8	B	5.40683214377195e-06	Immune
PA	PA_ST_P5_1_Cluster8	IGSF21+ Dendritic	0	Immune
PA	PA_ST_P5_1_Cluster8	EREG+ Dendritic	0	Immune
PA	PA_ST_P5_1_Cluster8	Plasmacytoid Dendritic	0	Immune
PA	PA_ST_P5_1_Cluster8	Myeloid Dendritic Type 1	0	Immune
PA	PA_ST_P5_1_Cluster8	TREM2+ Dendritic	0	Immune
PA	PA_ST_P5_1_Cluster8	Differentiating Basal	0.0562054024670895	Epithelial
PA	PA_ST_P5_1_Cluster8	Proliferating Basal	0.00380566242672082	Epithelial
PA	PA_ST_P5_1_Cluster8	Basal	0.289289524467107	Epithelial
PA	PA_ST_P5_1_Cluster8	Plasma	0.000484748185628013	Immune
PA	PA_ST_P5_1_Cluster8	Macrophage	0.000499096762056355	Immune
PA	PA_ST_P5_1_Cluster8	Basophil/Mast 1	0.00725074466208067	Immune
PA	PA_ST_P5_1_Cluster8	Proliferating Macrophage	0	Immune
PA	PA_ST_P5_1_Cluster8	Capillary Aerocyte	0.00592334340011443	Endothelial
PA	PA_ST_P5_1_Cluster8	Capillary	0.0489745286142949	Endothelial
PA	PA_ST_P5_1_Cluster8	Bronchial Vessel 2	0.00238113188361519	Endothelial
PA	PA_ST_P5_1_Cluster8	Vein	0.00989292503853178	Endothelial
PA	PA_ST_P5_1_Cluster8	Artery	0.000989432415968067	Endothelial
PA	PA_ST_P5_1_Cluster8	Lymphatic	0.00211787678965766	Endothelial
PA	PA_ST_P5_1_Cluster8	Bronchial Vessel 1	0.00153958374182975	Endothelial
PA	PA_ST_P5_1_Cluster8	Airway Smooth Muscle	0.00162696532417706	Stroma
PA	PA_ST_P5_1_Cluster8	Alveolar Epithelial Type 2	0.176040932419494	Epithelial
PA	PA_ST_P5_1_Cluster8	Club	0.11772629994778	Epithelial
PA	PA_ST_P5_1_Cluster8	Pericyte	0.0250484152382996	Stroma
PA	PA_ST_P5_1_Cluster8	Myofibroblast	0.000107728050180953	Stroma
PA	PA_ST_P5_1_Cluster8	Alveolar Epithelial Type 1	0.0646340494475436	Epithelial
PA	PA_ST_P5_1_Cluster8	Ciliated	0.0295161854618417	Epithelial
PA	PA_ST_P5_1_Cluster8	Adventitial Fibroblast	0.000200071095905481	Stroma
PA	PA_ST_P5_1_Cluster8	Alveolar Fibroblast	0.00894657875143509	Stroma
PA	PA_ST_P5_1_Cluster8	Lipofibroblast	0	Stroma
PA	PA_ST_P5_1_Cluster8	Mesothelial	0	Stroma
PA	PA_ST_P5_1_Cluster8	Capillary Intermediate 1	0.0157241310434742	Endothelial
PA	PA_ST_P5_1_Cluster8	Capillary Intermediate 2	0.00109804759222973	Endothelial
PA	PA_ST_P5_1_Cluster8	Vascular Smooth Muscle	0.0014061998715707	Stroma
PA	PA_ST_P5_1_Cluster8	Mucous	0.06812851711243	Epithelial
PA	PA_ST_P5_1_Cluster8	Proliferating NK/T	0.00185317140614193	Immune
PA	PA_ST_P5_1_Cluster8	Natural Killer T	0	Immune
PA	PA_ST_P5_1_Cluster8	OLR1+ Classical Monocyte	0	Immune
PA	PA_ST_P5_1_Cluster8	Intermediate Monocyte	0	Immune
PA	PA_ST_P5_1_Cluster8	Basophil/Mast 2	0.000467057175234851	Immune
PA	PA_ST_P5_1_Cluster8	Signaling Alveolar Epithelial Type 2	0.000959659447979239	Epithelial
PA	PA_ST_P5_1_Cluster8	Proximal Basal	0.00524863516671666	Epithelial
PA	PA_ST_P5_1_Cluster8	Neuroendocrine	0	Epithelial
PA	PA_ST_P5_1_Cluster8	Fibromyocyte	0	Stroma
PA	PA_ST_P5_1_Cluster8	Ionocyte	0	Epithelial
PA	PA_ST_P5_1_Cluster8	Serous	0.0112679024953671	Epithelial
PA	PA_ST_P5_1_Cluster8	Proximal Ciliated	0	Epithelial
PA	PA_ST_P5_1_Cluster8	Goblet	0.0304301550154933	Epithelial
PA	PA_ST_P5_1_Cluster8	Neutrophil	0	Immune
PA	PA_ST_P5_1_Cluster8	Dendritic	0	Immune
S	S_ST_P5_1_Cluster4	CD4+ Memory/Effector T	0.0176809378491906	Immune
S	S_ST_P5_1_Cluster4	CD4+ Naive T	0.0126522134260647	Immune
S	S_ST_P5_1_Cluster4	CD8+ Memory/Effector T	0.00215350543438009	Immune
S	S_ST_P5_1_Cluster4	CD8+ Naive T	0.00778504124780802	Immune
S	S_ST_P5_1_Cluster4	Natural Killer	0.013712985692887	Immune
S	S_ST_P5_1_Cluster4	Classical Monocyte	0.0113116602269494	Immune
S	S_ST_P5_1_Cluster4	Nonclassical Monocyte	0.00807914447953007	Immune
S	S_ST_P5_1_Cluster4	Myeloid Dendritic Type 2	0.00115459612272383	Immune
S	S_ST_P5_1_Cluster4	Platelet/Megakaryocyte	0.00309240489579072	Immune
S	S_ST_P5_1_Cluster4	B	0.00162092441500368	Immune
S	S_ST_P5_1_Cluster4	IGSF21+ Dendritic	0.0326384117116757	Immune
S	S_ST_P5_1_Cluster4	EREG+ Dendritic	0.00852404318767827	Immune
S	S_ST_P5_1_Cluster4	Plasmacytoid Dendritic	6.12332866777991e-06	Immune
S	S_ST_P5_1_Cluster4	Myeloid Dendritic Type 1	0.00155083479416771	Immune
S	S_ST_P5_1_Cluster4	TREM2+ Dendritic	0.000217737018444302	Immune
S	S_ST_P5_1_Cluster4	Differentiating Basal	0.0553511799923734	Epithelial
S	S_ST_P5_1_Cluster4	Proliferating Basal	0.123107611177083	Epithelial
S	S_ST_P5_1_Cluster4	Basal	0.14840752543166	Epithelial
S	S_ST_P5_1_Cluster4	Plasma	0.000467402044380623	Immune
S	S_ST_P5_1_Cluster4	Macrophage	0.064137450694909	Immune
S	S_ST_P5_1_Cluster4	Basophil/Mast 1	0.013779404941004	Immune
S	S_ST_P5_1_Cluster4	Proliferating Macrophage	0.0025054488404433	Immune
S	S_ST_P5_1_Cluster4	Capillary Aerocyte	0.066111404211094	Endothelial
S	S_ST_P5_1_Cluster4	Capillary	0.0949094009913529	Endothelial
S	S_ST_P5_1_Cluster4	Bronchial Vessel 2	0.00941378724296355	Endothelial
S	S_ST_P5_1_Cluster4	Vein	0.00379754858977484	Endothelial
S	S_ST_P5_1_Cluster4	Artery	0.00499672579165223	Endothelial
S	S_ST_P5_1_Cluster4	Lymphatic	0.0178091225428247	Endothelial
S	S_ST_P5_1_Cluster4	Bronchial Vessel 1	0.011321351759614	Endothelial
S	S_ST_P5_1_Cluster4	Airway Smooth Muscle	0.0184746603850235	Stroma
S	S_ST_P5_1_Cluster4	Alveolar Epithelial Type 2	0.0174639905282565	Epithelial
S	S_ST_P5_1_Cluster4	Club	0.0141476192407223	Epithelial
S	S_ST_P5_1_Cluster4	Pericyte	0.00167661657097498	Stroma
S	S_ST_P5_1_Cluster4	Myofibroblast	0.00326836981913163	Stroma
S	S_ST_P5_1_Cluster4	Alveolar Epithelial Type 1	0.0624313867214658	Epithelial
S	S_ST_P5_1_Cluster4	Ciliated	0.00937960291888436	Epithelial
S	S_ST_P5_1_Cluster4	Adventitial Fibroblast	0.00432212314761225	Stroma
S	S_ST_P5_1_Cluster4	Alveolar Fibroblast	0.00388146320618884	Stroma
S	S_ST_P5_1_Cluster4	Lipofibroblast	0.000153803742622761	Stroma
S	S_ST_P5_1_Cluster4	Mesothelial	0.00114225453052313	Stroma
S	S_ST_P5_1_Cluster4	Capillary Intermediate 1	0.0329910496751854	Endothelial
S	S_ST_P5_1_Cluster4	Capillary Intermediate 2	0.00901626712974179	Endothelial
S	S_ST_P5_1_Cluster4	Vascular Smooth Muscle	0.0195112498038129	Stroma
S	S_ST_P5_1_Cluster4	Mucous	0	Epithelial
S	S_ST_P5_1_Cluster4	Proliferating NK/T	0.00106071508133285	Immune
S	S_ST_P5_1_Cluster4	Natural Killer T	3.75742660841901e-06	Immune
S	S_ST_P5_1_Cluster4	OLR1+ Classical Monocyte	0.0287382179405794	Immune
S	S_ST_P5_1_Cluster4	Intermediate Monocyte	0.000118506942218082	Immune
S	S_ST_P5_1_Cluster4	Basophil/Mast 2	0.00121571410406971	Immune
S	S_ST_P5_1_Cluster4	Signaling Alveolar Epithelial Type 2	0	Epithelial
S	S_ST_P5_1_Cluster4	Proximal Basal	0.0093270213668555	Epithelial
S	S_ST_P5_1_Cluster4	Neuroendocrine	0.000157671445823803	Epithelial
S	S_ST_P5_1_Cluster4	Fibromyocyte	0.003134818420106	Stroma
S	S_ST_P5_1_Cluster4	Ionocyte	0.000113156470801922	Epithelial
S	S_ST_P5_1_Cluster4	Serous	4.67964373981999e-05	Epithelial
S	S_ST_P5_1_Cluster4	Proximal Ciliated	0.00745496126570819	Epithelial
S	S_ST_P5_1_Cluster4	Goblet	0.0124209555894037	Epithelial
S	S_ST_P5_1_Cluster4	Neutrophil	5.13220068568217e-05	Immune
S	S_ST_P5_1_Cluster4	Dendritic	0	Immune
MA	MA_49_3_Cluster3	CD4+ Memory/Effector T	0.050214813563529	Immune
MA	MA_49_3_Cluster3	CD4+ Naive T	0.00960040548717614	Immune
MA	MA_49_3_Cluster3	CD8+ Memory/Effector T	0.00233526213215089	Immune
MA	MA_49_3_Cluster3	CD8+ Naive T	0.0126141812224217	Immune
MA	MA_49_3_Cluster3	Natural Killer	0.0257761862249645	Immune
MA	MA_49_3_Cluster3	Classical Monocyte	0.0206142976306723	Immune
MA	MA_49_3_Cluster3	Nonclassical Monocyte	0.00847959499294896	Immune
MA	MA_49_3_Cluster3	Myeloid Dendritic Type 2	0.00484577597862853	Immune
MA	MA_49_3_Cluster3	Platelet/Megakaryocyte	7.15036278640859e-05	Immune
MA	MA_49_3_Cluster3	B	0.0472462810916678	Immune
MA	MA_49_3_Cluster3	IGSF21+ Dendritic	0.0181192917838444	Immune
MA	MA_49_3_Cluster3	EREG+ Dendritic	0.000751785974813162	Immune
MA	MA_49_3_Cluster3	Plasmacytoid Dendritic	0.00984934194322948	Immune
MA	MA_49_3_Cluster3	Myeloid Dendritic Type 1	0.00533031547508002	Immune
MA	MA_49_3_Cluster3	TREM2+ Dendritic	0.078129869204545	Immune
MA	MA_49_3_Cluster3	Differentiating Basal	0.000567494600880718	Epithelial
MA	MA_49_3_Cluster3	Proliferating Basal	0.00279779011155679	Epithelial
MA	MA_49_3_Cluster3	Basal	9.24535395715687e-05	Epithelial
MA	MA_49_3_Cluster3	Plasma	0.00401773377677672	Immune
MA	MA_49_3_Cluster3	Macrophage	0.101152816288873	Immune
MA	MA_49_3_Cluster3	Basophil/Mast 1	0.000497032505020087	Immune
MA	MA_49_3_Cluster3	Proliferating Macrophage	0.000895707933293009	Immune
MA	MA_49_3_Cluster3	Capillary Aerocyte	0.00400098430016483	Endothelial
MA	MA_49_3_Cluster3	Capillary	0.0261433370521765	Endothelial
MA	MA_49_3_Cluster3	Bronchial Vessel 2	0.00111445027229327	Endothelial
MA	MA_49_3_Cluster3	Vein	0.0616701653671962	Endothelial
MA	MA_49_3_Cluster3	Artery	0.0139910070313421	Endothelial
MA	MA_49_3_Cluster3	Lymphatic	0.0431817013647109	Endothelial
MA	MA_49_3_Cluster3	Bronchial Vessel 1	0.0378921132289455	Endothelial
MA	MA_49_3_Cluster3	Airway Smooth Muscle	0.0804414877566436	Stroma
MA	MA_49_3_Cluster3	Alveolar Epithelial Type 2	0.0905239156846394	Epithelial
MA	MA_49_3_Cluster3	Club	0.000140840834262375	Epithelial
MA	MA_49_3_Cluster3	Pericyte	0.0158524577970018	Stroma
MA	MA_49_3_Cluster3	Myofibroblast	0.00547397490202836	Stroma
MA	MA_49_3_Cluster3	Alveolar Epithelial Type 1	0.00213314229760438	Epithelial
MA	MA_49_3_Cluster3	Ciliated	0.0126895312012712	Epithelial
MA	MA_49_3_Cluster3	Adventitial Fibroblast	0.0375401982339379	Stroma
MA	MA_49_3_Cluster3	Alveolar Fibroblast	0.0119093390286507	Stroma
MA	MA_49_3_Cluster3	Lipofibroblast	0	Stroma
MA	MA_49_3_Cluster3	Mesothelial	0.00855320008218805	Stroma
MA	MA_49_3_Cluster3	Capillary Intermediate 1	0.000152292804048869	Endothelial
MA	MA_49_3_Cluster3	Capillary Intermediate 2	0.00016493424745612	Endothelial
MA	MA_49_3_Cluster3	Vascular Smooth Muscle	0.0507801102902291	Stroma
MA	MA_49_3_Cluster3	Mucous	5.39020031043549e-06	Epithelial
MA	MA_49_3_Cluster3	Proliferating NK/T	0.000504100688087107	Immune
MA	MA_49_3_Cluster3	Natural Killer T	0.0149098533926695	Immune
MA	MA_49_3_Cluster3	OLR1+ Classical Monocyte	0.00312464383718255	Immune
MA	MA_49_3_Cluster3	Intermediate Monocyte	0.000434635546758832	Immune
MA	MA_49_3_Cluster3	Basophil/Mast 2	0.0163801628427532	Immune
MA	MA_49_3_Cluster3	Signaling Alveolar Epithelial Type 2	0.0152021885315784	Epithelial
MA	MA_49_3_Cluster3	Proximal Basal	0.000550264586438775	Epithelial
MA	MA_49_3_Cluster3	Neuroendocrine	0.000451282157437395	Epithelial
MA	MA_49_3_Cluster3	Fibromyocyte	0.00393380677206065	Stroma
MA	MA_49_3_Cluster3	Ionocyte	0	Epithelial
MA	MA_49_3_Cluster3	Serous	0.0294115006851656	Epithelial
MA	MA_49_3_Cluster3	Proximal Ciliated	8.80859484903601e-05	Epithelial
MA	MA_49_3_Cluster3	Goblet	0.00590227953669436	Epithelial
MA	MA_49_3_Cluster3	Neutrophil	0.000752686408074206	Immune
MA	MA_49_3_Cluster3	Dendritic	0	Immune
N	N_49_3_Cluster1	CD4+ Memory/Effector T	0.00938512380657581	Immune
N	N_49_3_Cluster1	CD4+ Naive T	0.00324209954420026	Immune
N	N_49_3_Cluster1	CD8+ Memory/Effector T	0.00469290847403763	Immune
N	N_49_3_Cluster1	CD8+ Naive T	0.00763440714567342	Immune
N	N_49_3_Cluster1	Natural Killer	0.0172666410248906	Immune
N	N_49_3_Cluster1	Classical Monocyte	0.00625722323273465	Immune
N	N_49_3_Cluster1	Nonclassical Monocyte	0.00427853907183952	Immune
N	N_49_3_Cluster1	Myeloid Dendritic Type 2	0.00391805438910883	Immune
N	N_49_3_Cluster1	Platelet/Megakaryocyte	0.00801731366829362	Immune
N	N_49_3_Cluster1	B	0.0511649353031492	Immune
N	N_49_3_Cluster1	IGSF21+ Dendritic	0.000902495215771147	Immune
N	N_49_3_Cluster1	EREG+ Dendritic	0.00272449355622002	Immune
N	N_49_3_Cluster1	Plasmacytoid Dendritic	0.000809031437532334	Immune
N	N_49_3_Cluster1	Myeloid Dendritic Type 1	0.0035052753723795	Immune
N	N_49_3_Cluster1	TREM2+ Dendritic	0.0190955948683938	Immune
N	N_49_3_Cluster1	Differentiating Basal	5.54280268368556e-05	Epithelial
N	N_49_3_Cluster1	Proliferating Basal	0.000214674848791375	Epithelial
N	N_49_3_Cluster1	Basal	0.00138552536275617	Epithelial
N	N_49_3_Cluster1	Plasma	0.00333177985252829	Immune
N	N_49_3_Cluster1	Macrophage	0.146074835517235	Immune
N	N_49_3_Cluster1	Basophil/Mast 1	0.00785149348247549	Immune
N	N_49_3_Cluster1	Proliferating Macrophage	0.00173810386697614	Immune
N	N_49_3_Cluster1	Capillary Aerocyte	0.0518314867732493	Endothelial
N	N_49_3_Cluster1	Capillary	0.161907379626649	Endothelial
N	N_49_3_Cluster1	Bronchial Vessel 2	0.000517054985407962	Endothelial
N	N_49_3_Cluster1	Vein	0.0458797100417949	Endothelial
N	N_49_3_Cluster1	Artery	0.0340538255643187	Endothelial
N	N_49_3_Cluster1	Lymphatic	0.00834958790514836	Endothelial
N	N_49_3_Cluster1	Bronchial Vessel 1	0.0177690176896148	Endothelial
N	N_49_3_Cluster1	Airway Smooth Muscle	0.0134876573786505	Stroma
N	N_49_3_Cluster1	Alveolar Epithelial Type 2	0.0895630239422725	Epithelial
N	N_49_3_Cluster1	Club	0.000818621141723823	Epithelial
N	N_49_3_Cluster1	Pericyte	0.0294088263386707	Stroma
N	N_49_3_Cluster1	Myofibroblast	0.0022189666421891	Stroma
N	N_49_3_Cluster1	Alveolar Epithelial Type 1	0.00224150874311092	Epithelial
N	N_49_3_Cluster1	Ciliated	0.049774506891451	Epithelial
N	N_49_3_Cluster1	Adventitial Fibroblast	0.00327085539554786	Stroma
N	N_49_3_Cluster1	Alveolar Fibroblast	0.0951775998136605	Stroma
N	N_49_3_Cluster1	Lipofibroblast	0	Stroma
N	N_49_3_Cluster1	Mesothelial	6.83525407826762e-05	Stroma
N	N_49_3_Cluster1	Capillary Intermediate 1	0.0230788526926462	Endothelial
N	N_49_3_Cluster1	Capillary Intermediate 2	0.00852370521220677	Endothelial
N	N_49_3_Cluster1	Vascular Smooth Muscle	0.0217242231393152	Stroma
N	N_49_3_Cluster1	Mucous	2.88284939081618e-05	Epithelial
N	N_49_3_Cluster1	Proliferating NK/T	4.17976032815472e-05	Immune
N	N_49_3_Cluster1	Natural Killer T	0.0004951624868133	Immune
N	N_49_3_Cluster1	OLR1+ Classical Monocyte	0.000836255803199181	Immune
N	N_49_3_Cluster1	Intermediate Monocyte	0.00206634493323045	Immune
N	N_49_3_Cluster1	Basophil/Mast 2	0.000646758450123267	Immune
N	N_49_3_Cluster1	Signaling Alveolar Epithelial Type 2	0.0143525838569268	Epithelial
N	N_49_3_Cluster1	Proximal Basal	5.90051156794623e-06	Epithelial
N	N_49_3_Cluster1	Neuroendocrine	0.0129836075772087	Epithelial
N	N_49_3_Cluster1	Fibromyocyte	0.00126807716981909	Stroma
N	N_49_3_Cluster1	Ionocyte	0	Epithelial
N	N_49_3_Cluster1	Serous	0.00296997635637172	Epithelial
N	N_49_3_Cluster1	Proximal Ciliated	0.000604042477023802	Epithelial
N	N_49_3_Cluster1	Goblet	2.66564475420921e-05	Epithelial
N	N_49_3_Cluster1	Neutrophil	0.000463268306173488	Immune
N	N_49_3_Cluster1	Dendritic	0	Immune
MP	MP_ST_P5_1_Cluster2	CD4+ Memory/Effector T	0.0533268296105514	Immune
MP	MP_ST_P5_1_Cluster2	CD4+ Naive T	0.0207472229588521	Immune
MP	MP_ST_P5_1_Cluster2	CD8+ Memory/Effector T	0.00508579286404502	Immune
MP	MP_ST_P5_1_Cluster2	CD8+ Naive T	0.0171138607656117	Immune
MP	MP_ST_P5_1_Cluster2	Natural Killer	0.0142209671552364	Immune
MP	MP_ST_P5_1_Cluster2	Classical Monocyte	0.0344246578031062	Immune
MP	MP_ST_P5_1_Cluster2	Nonclassical Monocyte	0.00502801175209992	Immune
MP	MP_ST_P5_1_Cluster2	Myeloid Dendritic Type 2	0.0027482604461289	Immune
MP	MP_ST_P5_1_Cluster2	Platelet/Megakaryocyte	0	Immune
MP	MP_ST_P5_1_Cluster2	B	0.00918548687931325	Immune
MP	MP_ST_P5_1_Cluster2	IGSF21+ Dendritic	0.0179879135429167	Immune
MP	MP_ST_P5_1_Cluster2	EREG+ Dendritic	0.0150902080253039	Immune
MP	MP_ST_P5_1_Cluster2	Plasmacytoid Dendritic	0.00111262313376609	Immune
MP	MP_ST_P5_1_Cluster2	Myeloid Dendritic Type 1	0.0117740024352725	Immune
MP	MP_ST_P5_1_Cluster2	TREM2+ Dendritic	0.0702741502916034	Immune
MP	MP_ST_P5_1_Cluster2	Differentiating Basal	0.00145883342308005	Epithelial
MP	MP_ST_P5_1_Cluster2	Proliferating Basal	0	Epithelial
MP	MP_ST_P5_1_Cluster2	Basal	0.000136573044425591	Epithelial
MP	MP_ST_P5_1_Cluster2	Plasma	0.00310702074582031	Immune
MP	MP_ST_P5_1_Cluster2	Macrophage	0.523254323779278	Immune
MP	MP_ST_P5_1_Cluster2	Basophil/Mast 1	0.00451303944017958	Immune
MP	MP_ST_P5_1_Cluster2	Proliferating Macrophage	0.000434330888027629	Immune
MP	MP_ST_P5_1_Cluster2	Capillary Aerocyte	0.0137491541538195	Endothelial
MP	MP_ST_P5_1_Cluster2	Capillary	0.0374228312952696	Endothelial
MP	MP_ST_P5_1_Cluster2	Bronchial Vessel 2	0.000184408217825318	Endothelial
MP	MP_ST_P5_1_Cluster2	Vein	0.0208832857030288	Endothelial
MP	MP_ST_P5_1_Cluster2	Artery	0.0301514528285466	Endothelial
MP	MP_ST_P5_1_Cluster2	Lymphatic	0.0169662016759977	Endothelial
MP	MP_ST_P5_1_Cluster2	Bronchial Vessel 1	0.00944882095810988	Endothelial
MP	MP_ST_P5_1_Cluster2	Airway Smooth Muscle	0.00198178840132088	Stroma
MP	MP_ST_P5_1_Cluster2	Alveolar Epithelial Type 2	0.000557020619064673	Epithelial
MP	MP_ST_P5_1_Cluster2	Club	0.00124380464821729	Epithelial
MP	MP_ST_P5_1_Cluster2	Pericyte	0.00816042526840365	Stroma
MP	MP_ST_P5_1_Cluster2	Myofibroblast	0.0022925148990051	Stroma
MP	MP_ST_P5_1_Cluster2	Alveolar Epithelial Type 1	0	Epithelial
MP	MP_ST_P5_1_Cluster2	Ciliated	0.000620744740160437	Epithelial
MP	MP_ST_P5_1_Cluster2	Adventitial Fibroblast	0.00314040746067276	Stroma
MP	MP_ST_P5_1_Cluster2	Alveolar Fibroblast	0.0163191534224556	Stroma
MP	MP_ST_P5_1_Cluster2	Lipofibroblast	0	Stroma
MP	MP_ST_P5_1_Cluster2	Mesothelial	0	Stroma
MP	MP_ST_P5_1_Cluster2	Capillary Intermediate 1	5.8550061056482e-05	Endothelial
MP	MP_ST_P5_1_Cluster2	Capillary Intermediate 2	0.000780743404149928	Endothelial
MP	MP_ST_P5_1_Cluster2	Vascular Smooth Muscle	0.00396935429634031	Stroma
MP	MP_ST_P5_1_Cluster2	Mucous	0	Epithelial
MP	MP_ST_P5_1_Cluster2	Proliferating NK/T	0.00413005370560195	Immune
MP	MP_ST_P5_1_Cluster2	Natural Killer T	0.00763712281262784	Immune
MP	MP_ST_P5_1_Cluster2	OLR1+ Classical Monocyte	0.00567169149644916	Immune
MP	MP_ST_P5_1_Cluster2	Intermediate Monocyte	0.00065025157727565	Immune
MP	MP_ST_P5_1_Cluster2	Basophil/Mast 2	0.000480529024782738	Immune
MP	MP_ST_P5_1_Cluster2	Signaling Alveolar Epithelial Type 2	0	Epithelial
MP	MP_ST_P5_1_Cluster2	Proximal Basal	0	Epithelial
MP	MP_ST_P5_1_Cluster2	Neuroendocrine	0	Epithelial
MP	MP_ST_P5_1_Cluster2	Fibromyocyte	0.00114920332779147	Stroma
MP	MP_ST_P5_1_Cluster2	Ionocyte	0	Epithelial
MP	MP_ST_P5_1_Cluster2	Serous	0	Epithelial
MP	MP_ST_P5_1_Cluster2	Proximal Ciliated	0	Epithelial
MP	MP_ST_P5_1_Cluster2	Goblet	0	Epithelial
MP	MP_ST_P5_1_Cluster2	Neutrophil	0.000308164486568325	Immune
MP	MP_ST_P5_1_Cluster2	Dendritic	0.00101821253083952	Immune
N	N_ST_P7_Cluster4	CD4+ Memory/Effector T	0.026899900564152	Immune
N	N_ST_P7_Cluster4	CD4+ Naive T	0.00537020149524864	Immune
N	N_ST_P7_Cluster4	CD8+ Memory/Effector T	0.0062154490135746	Immune
N	N_ST_P7_Cluster4	CD8+ Naive T	0.0500002098149779	Immune
N	N_ST_P7_Cluster4	Natural Killer	0.0187945929234191	Immune
N	N_ST_P7_Cluster4	Classical Monocyte	0.0583406397895505	Immune
N	N_ST_P7_Cluster4	Nonclassical Monocyte	0.00589950086389127	Immune
N	N_ST_P7_Cluster4	Myeloid Dendritic Type 2	0.000133800356190452	Immune
N	N_ST_P7_Cluster4	Platelet/Megakaryocyte	0.00420389177181118	Immune
N	N_ST_P7_Cluster4	B	0.0331361135517924	Immune
N	N_ST_P7_Cluster4	IGSF21+ Dendritic	0.0109854721297047	Immune
N	N_ST_P7_Cluster4	EREG+ Dendritic	0.0170200909379574	Immune
N	N_ST_P7_Cluster4	Plasmacytoid Dendritic	0.000300906951038343	Immune
N	N_ST_P7_Cluster4	Myeloid Dendritic Type 1	0.00140528103904807	Immune
N	N_ST_P7_Cluster4	TREM2+ Dendritic	0.0189174151377156	Immune
N	N_ST_P7_Cluster4	Differentiating Basal	0.0031174496190899	Epithelial
N	N_ST_P7_Cluster4	Proliferating Basal	0.00121143151162601	Epithelial
N	N_ST_P7_Cluster4	Basal	0.0221211642284163	Epithelial
N	N_ST_P7_Cluster4	Plasma	0.00802015114627391	Immune
N	N_ST_P7_Cluster4	Macrophage	0.361232955891042	Immune
N	N_ST_P7_Cluster4	Basophil/Mast 1	0.0213686468319559	Immune
N	N_ST_P7_Cluster4	Proliferating Macrophage	0.00675815856621603	Immune
N	N_ST_P7_Cluster4	Capillary Aerocyte	0.0307838568553715	Endothelial
N	N_ST_P7_Cluster4	Capillary	0.0797766119861339	Endothelial
